Symbol,Date,Time,Bid_Price,Ask_Price,Bid_Size,Ask_Size
ESU13,09/01/2013,17:50:16.341,1641.25,1641.75,76,70
ESU13,09/01/2013,17:50:16.341,1641.25,1641.75,73,70
ESU13,09/01/2013,17:50:16.341,1641.25,1641.75,72,70
ESU13,09/01/2013,17:50:16.341,1641.25,1641.75,71,70
ESU13,09/01/2013,17:50:19.322,1641.25,1641.75,70,70
ESU13,09/01/2013,17:50:20.859,1641.25,1641.75,58,70
ESU13,09/01/2013,17:50:20.965,1641.25,1641.75,59,70
ESU13,09/01/2013,17:50:21.757,1641.25,1641.75,55,70
ESU13,09/01/2013,17:50:23.516,1641.25,1641.5,55,1
ESU13,09/01/2013,17:50:26.471,1641.25,1641.5,55,2
ESU13,09/01/2013,17:50:26.662,1641.25,1641.5,55,3
ESU13,09/01/2013,17:50:28.649,1641.25,1641.5,55,7
ESU13,09/01/2013,17:50:28.797,1641.25,1641.5,55,12
ESU13,09/01/2013,17:50:29.093,1641.25,1641.5,55,13
ESU13,09/01/2013,17:50:30.656,1641.25,1641.5,55,18
ESU13,09/01/2013,17:50:31.738,1641.25,1641.5,55,19
ESU13,09/01/2013,17:50:33.490,1641.25,1641.5,54,19
ESU13,09/01/2013,17:50:34.807,1641.25,1641.5,54,22
ESU13,09/01/2013,17:50:38.401,1641.25,1641.5,53,22
ESU13,09/01/2013,17:50:39.693,1641.25,1641.5,52,22
ESU13,09/01/2013,17:50:39.693,1641.25,1641.5,52,25
ESU13,09/01/2013,17:50:39.693,1641.25,1641.5,52,28
ESU13,09/01/2013,17:50:43.818,1641.25,1641.5,52,31
ESU13,09/01/2013,17:50:43.818,1641.25,1641.5,51,31
ESU13,09/01/2013,17:50:47.566,1641.25,1641.5,60,31
ESU13,09/01/2013,17:50:49.443,1641.25,1641.5,72,31
ESU13,09/01/2013,17:50:51.958,1641.25,1641.5,52,31
ESU13,09/01/2013,17:50:55.153,1641.25,1641.5,52,30
ESU13,09/01/2013,17:50:56.187,1641.25,1641.5,57,30
ESU13,09/01/2013,17:50:58.187,1641.25,1641.5,57,39
ESU13,09/01/2013,17:50:58.527,1641.25,1641.5,57,48
ESU13,09/01/2013,17:50:58.527,1641.25,1641.5,48,48
ESU13,09/01/2013,17:50:58.527,1641.25,1641.5,48,50
ESU13,09/01/2013,17:50:58.697,1641.25,1641.5,48,59
ESU13,09/01/2013,17:50:58.697,1641.25,1641.5,51,59
ESU13,09/01/2013,17:50:58.697,1641.25,1641.5,52,59
ESU13,09/01/2013,17:50:58.697,1641.25,1641.5,55,59
ESU13,09/01/2013,17:50:58.828,1641.25,1641.5,55,68
ESU13,09/01/2013,17:50:58.966,1641.25,1641.5,55,77
ESU13,09/01/2013,17:50:58.966,1641.25,1641.5,59,77
ESU13,09/01/2013,17:50:59.935,1641.25,1641.5,59,68
ESU13,09/01/2013,17:50:59.935,1641.25,1641.5,59,59
ESU13,09/01/2013,17:50:59.935,1641.25,1641.5,59,50
ESU13,09/01/2013,17:50:59.935,1641.25,1641.5,59,41
ESU13,09/01/2013,17:50:59.935,1641.25,1641.5,59,32
ESU13,09/01/2013,17:51:00.436,1641.25,1641.5,59,30
ESU13,09/01/2013,17:51:01.420,1641.25,1641.5,58,30
ESU13,09/01/2013,17:51:01.420,1641.25,1641.5,59,30
ESU13,09/01/2013,17:51:05.420,1641.25,1641.5,57,30
ESU13,09/01/2013,17:51:10.420,1641.25,1641.5,56,30
ESU13,09/01/2013,17:51:10.420,1641.25,1641.5,57,30
ESU13,09/01/2013,17:51:12.708,1641.25,1641.5,57,28
ESU13,09/01/2013,17:51:15.757,1641.25,1641.5,57,37
ESU13,09/01/2013,17:51:16.209,1641.25,1641.5,58,37
ESU13,09/01/2013,17:51:17.317,1641.25,1641.5,59,37
ESU13,09/01/2013,17:51:18.605,1641.25,1641.5,59,28
ESU13,09/01/2013,17:51:20.577,1641.25,1641.5,59,27
ESU13,09/01/2013,17:51:20.577,1641.25,1641.5,59,24
ESU13,09/01/2013,17:51:20.577,1641.25,1641.5,59,21
ESU13,09/01/2013,17:51:20.577,1641.25,1641.5,59,18
ESU13,09/01/2013,17:51:21.442,1641.25,1641.5,59,20
ESU13,09/01/2013,17:51:21.949,1641.25,1641.5,59,19
ESU13,09/01/2013,17:51:25.051,1641.25,1641.5,59,20
ESU13,09/01/2013,17:51:30.388,1641.25,1641.5,58,20
ESU13,09/01/2013,17:51:30.388,1641.25,1641.5,58,23
ESU13,09/01/2013,17:51:30.388,1641.25,1641.5,58,26
ESU13,09/01/2013,17:51:32.870,1641.25,1641.5,63,26
ESU13,09/01/2013,17:51:33.555,1641.25,1641.5,58,26
ESU13,09/01/2013,17:51:38.682,1641.25,1641.5,58,28
ESU13,09/01/2013,17:51:38.682,1641.25,1641.5,58,31
ESU13,09/01/2013,17:51:47.518,1641.25,1641.5,68,31
ESU13,09/01/2013,17:51:51.499,1641.25,1641.5,78,31
ESU13,09/01/2013,17:51:51.499,1641.25,1641.5,78,28
ESU13,09/01/2013,17:51:51.499,1641.25,1641.5,78,25
ESU13,09/01/2013,17:51:51.499,1641.25,1641.5,78,22
ESU13,09/01/2013,17:51:58.142,1641.25,1641.5,78,81
ESU13,09/01/2013,17:51:58.142,1641.25,1641.5,78,84
ESU13,09/01/2013,17:51:58.142,1641.25,1641.5,78,87
ESU13,09/01/2013,17:51:58.142,1641.25,1641.5,78,90
ESU13,09/01/2013,17:51:58.142,1641.25,1641.5,78,92
ESU13,09/01/2013,17:51:59.155,1641.25,1641.5,78,33
ESU13,09/01/2013,17:51:59.155,1641.25,1641.5,78,30
ESU13,09/01/2013,17:51:59.155,1641.25,1641.5,78,27
ESU13,09/01/2013,17:51:59.658,1641.25,1641.5,78,25
ESU13,09/01/2013,17:51:59.900,1641.25,1641.5,77,25
ESU13,09/01/2013,17:51:59.900,1641.25,1641.5,77,28
ESU13,09/01/2013,17:51:59.900,1641.25,1641.5,77,31
ESU13,09/01/2013,17:52:00.605,1641.25,1641.5,77,36
ESU13,09/01/2013,17:52:05.643,1641.25,1641.5,72,36
ESU13,09/01/2013,17:52:12.555,1641.25,1641.5,72,37
ESU13,09/01/2013,17:52:12.948,1641.25,1641.5,73,37
ESU13,09/01/2013,17:52:24.445,1641.25,1641.5,72,37
ESU13,09/01/2013,17:52:28.459,1641.25,1641.5,2,37
ESU13,09/01/2013,17:52:29.609,1641,1641.5,178,37
ESU13,09/01/2013,17:52:29.609,1641,1641.5,178,37
ESU13,09/01/2013,17:52:29.609,1641,1641.25,178,3
ESU13,09/01/2013,17:52:29.609,1641,1641.25,177,3
ESU13,09/01/2013,17:52:29.609,1641,1641.25,176,3
ESU13,09/01/2013,17:52:29.609,1641,1641.25,168,3
ESU13,09/01/2013,17:52:29.609,1641.25,1641.25,1,3
ESU13,09/01/2013,17:52:29.609,1641.25,1641.5,1,39
ESU13,09/01/2013,17:52:29.609,1641.25,1641.5,1,39
ESU13,09/01/2013,17:52:29.609,1641.25,1641.5,1,40
ESU13,09/01/2013,17:52:29.609,1641.25,1641.5,1,38
ESU13,09/01/2013,17:52:29.615,1641,1641.5,168,38
ESU13,09/01/2013,17:52:29.615,1641,1641.5,168,38
ESU13,09/01/2013,17:52:29.615,1641,1641.5,168,41
ESU13,09/01/2013,17:52:29.615,1641,1641.5,168,45
ESU13,09/01/2013,17:52:29.615,1641,1641.5,168,48
ESU13,09/01/2013,17:52:29.620,1641,1641.5,172,48
ESU13,09/01/2013,17:52:29.620,1641,1641.5,175,48
ESU13,09/01/2013,17:52:29.620,1641,1641.5,178,48
ESU13,09/01/2013,17:52:29.620,1641,1641.5,178,45
ESU13,09/01/2013,17:52:29.620,1641,1641.5,178,41
ESU13,09/01/2013,17:52:29.620,1641,1641.5,178,38
ESU13,09/01/2013,17:52:29.620,1641,1641.5,174,38
ESU13,09/01/2013,17:52:29.620,1641,1641.5,171,38
ESU13,09/01/2013,17:52:29.620,1641,1641.5,168,38
ESU13,09/01/2013,17:52:29.648,1641,1641.5,166,38
ESU13,09/01/2013,17:52:30.208,1641,1641.5,166,36
ESU13,09/01/2013,17:52:31.094,1641,1641.5,166,41
ESU13,09/01/2013,17:52:31.245,1641,1641.5,166,55
ESU13,09/01/2013,17:52:31.245,1641,1641.5,165,55
ESU13,09/01/2013,17:52:32.951,1641,1641.5,168,55
ESU13,09/01/2013,17:52:33.297,1641,1641.25,168,1
ESU13,09/01/2013,17:52:33.878,1641.25,1641.25,4,1
ESU13,09/01/2013,17:52:33.878,1641.25,1641.5,4,67
ESU13,09/01/2013,17:52:33.878,1641.25,1641.5,4,67
ESU13,09/01/2013,17:52:33.878,1641.25,1641.5,4,65
ESU13,09/01/2013,17:52:33.878,1641.25,1641.5,4,62
ESU13,09/01/2013,17:52:33.878,1641.25,1641.5,5,62
ESU13,09/01/2013,17:52:33.878,1641.25,1641.5,4,62
ESU13,09/01/2013,17:52:33.878,1641.25,1641.5,4,61
ESU13,09/01/2013,17:52:33.878,1641.25,1641.5,4,58
ESU13,09/01/2013,17:52:33.878,1641.25,1641.5,4,57
ESU13,09/01/2013,17:52:33.904,1641.25,1641.5,4,55
ESU13,09/01/2013,17:52:33.937,1641.25,1641.5,4,57
ESU13,09/01/2013,17:52:34.120,1641.25,1641.5,3,57
ESU13,09/01/2013,17:52:34.199,1641.25,1641.5,6,57
ESU13,09/01/2013,17:52:36.511,1641.25,1641.5,7,57
ESU13,09/01/2013,17:52:37.147,1641.25,1641.5,19,57
ESU13,09/01/2013,17:52:37.147,1641.25,1641.5,23,57
ESU13,09/01/2013,17:52:37.147,1641.25,1641.5,26,57
ESU13,09/01/2013,17:52:37.147,1641.25,1641.5,29,57
ESU13,09/01/2013,17:52:37.147,1641.25,1641.5,25,57
ESU13,09/01/2013,17:52:37.147,1641.25,1641.5,25,56
ESU13,09/01/2013,17:52:37.147,1641.25,1641.5,29,56
ESU13,09/01/2013,17:52:37.147,1641.25,1641.5,32,56
ESU13,09/01/2013,17:52:37.147,1641.25,1641.5,28,56
ESU13,09/01/2013,17:52:37.147,1641.25,1641.5,32,56
ESU13,09/01/2013,17:52:37.147,1641.25,1641.5,28,56
ESU13,09/01/2013,17:52:37.147,1641.25,1641.5,32,56
ESU13,09/01/2013,17:52:37.154,1641.25,1641.5,28,56
ESU13,09/01/2013,17:52:37.154,1641.25,1641.5,32,56
ESU13,09/01/2013,17:52:37.154,1641.25,1641.5,28,56
ESU13,09/01/2013,17:52:37.154,1641.25,1641.5,32,56
ESU13,09/01/2013,17:52:37.172,1641.25,1641.5,32,54
ESU13,09/01/2013,17:52:37.172,1641.25,1641.5,28,54
ESU13,09/01/2013,17:52:37.172,1641.25,1641.5,32,54
ESU13,09/01/2013,17:52:37.358,1641.25,1641.5,28,54
ESU13,09/01/2013,17:52:37.358,1641.25,1641.5,32,54
ESU13,09/01/2013,17:52:37.551,1641.25,1641.5,28,54
ESU13,09/01/2013,17:52:37.551,1641.25,1641.5,32,54
ESU13,09/01/2013,17:52:37.551,1641.25,1641.5,28,54
ESU13,09/01/2013,17:52:37.551,1641.25,1641.5,32,54
ESU13,09/01/2013,17:52:37.551,1641.25,1641.5,28,54
ESU13,09/01/2013,17:52:37.551,1641.25,1641.5,32,54
ESU13,09/01/2013,17:52:37.551,1641.25,1641.5,28,54
ESU13,09/01/2013,17:52:37.551,1641.25,1641.5,32,54
ESU13,09/01/2013,17:52:37.593,1641.25,1641.5,28,54
ESU13,09/01/2013,17:52:37.593,1641.25,1641.5,32,54
ESU13,09/01/2013,17:52:37.625,1641.25,1641.5,28,54
ESU13,09/01/2013,17:52:37.625,1641.25,1641.5,32,54
ESU13,09/01/2013,17:52:37.782,1641.25,1641.5,28,54
ESU13,09/01/2013,17:52:37.782,1641.25,1641.5,32,54
ESU13,09/01/2013,17:52:37.861,1641.25,1641.5,28,54
ESU13,09/01/2013,17:52:37.861,1641.25,1641.5,32,54
ESU13,09/01/2013,17:52:37.942,1641.25,1641.5,28,54
ESU13,09/01/2013,17:52:37.942,1641.25,1641.5,32,54
ESU13,09/01/2013,17:52:37.942,1641.25,1641.5,28,54
ESU13,09/01/2013,17:52:37.942,1641.25,1641.5,32,54
ESU13,09/01/2013,17:52:37.942,1641.25,1641.5,28,54
ESU13,09/01/2013,17:52:37.942,1641.25,1641.5,32,54
ESU13,09/01/2013,17:52:37.942,1641.25,1641.5,28,54
ESU13,09/01/2013,17:52:37.947,1641.25,1641.5,32,54
ESU13,09/01/2013,17:52:37.947,1641.25,1641.5,28,54
ESU13,09/01/2013,17:52:37.947,1641.25,1641.5,32,54
ESU13,09/01/2013,17:52:37.947,1641.25,1641.5,28,54
ESU13,09/01/2013,17:52:37.947,1641.25,1641.5,32,54
ESU13,09/01/2013,17:52:37.964,1641.25,1641.5,28,54
ESU13,09/01/2013,17:52:37.964,1641.25,1641.5,32,54
ESU13,09/01/2013,17:52:37.964,1641.25,1641.5,28,54
ESU13,09/01/2013,17:52:37.964,1641.25,1641.5,32,54
ESU13,09/01/2013,17:52:37.964,1641.25,1641.5,28,54
ESU13,09/01/2013,17:52:37.964,1641.25,1641.5,32,54
ESU13,09/01/2013,17:52:37.964,1641.25,1641.5,28,54
ESU13,09/01/2013,17:52:37.964,1641.25,1641.5,32,54
ESU13,09/01/2013,17:52:37.971,1641.25,1641.5,28,54
ESU13,09/01/2013,17:52:37.971,1641.25,1641.5,32,54
ESU13,09/01/2013,17:52:37.971,1641.25,1641.5,28,54
ESU13,09/01/2013,17:52:37.971,1641.25,1641.5,32,54
ESU13,09/01/2013,17:52:38.047,1641.25,1641.5,28,54
ESU13,09/01/2013,17:52:38.047,1641.25,1641.5,32,54
ESU13,09/01/2013,17:52:38.056,1641.25,1641.5,28,54
ESU13,09/01/2013,17:52:38.056,1641.25,1641.5,32,54
ESU13,09/01/2013,17:52:38.056,1641.25,1641.5,28,54
ESU13,09/01/2013,17:52:38.056,1641.25,1641.5,32,54
ESU13,09/01/2013,17:52:38.100,1641.25,1641.5,46,54
ESU13,09/01/2013,17:52:38.100,1641.25,1641.5,42,54
ESU13,09/01/2013,17:52:38.831,1641.25,1641.5,42,59
ESU13,09/01/2013,17:52:38.831,1641.25,1641.5,46,59
ESU13,09/01/2013,17:52:38.952,1641.25,1641.5,42,59
ESU13,09/01/2013,17:52:38.952,1641.25,1641.5,46,59
ESU13,09/01/2013,17:52:39.130,1641.25,1641.5,42,59
ESU13,09/01/2013,17:52:39.130,1641.25,1641.5,46,59
ESU13,09/01/2013,17:52:39.278,1641.25,1641.5,42,59
ESU13,09/01/2013,17:52:39.278,1641.25,1641.5,46,59
ESU13,09/01/2013,17:52:39.347,1641.25,1641.5,42,59
ESU13,09/01/2013,17:52:39.347,1641.25,1641.5,46,59
ESU13,09/01/2013,17:52:39.347,1641.25,1641.5,42,59
ESU13,09/01/2013,17:52:39.347,1641.25,1641.5,46,59
ESU13,09/01/2013,17:52:39.369,1641.25,1641.5,42,59
ESU13,09/01/2013,17:52:39.369,1641.25,1641.5,46,59
ESU13,09/01/2013,17:52:39.750,1641.25,1641.5,42,59
ESU13,09/01/2013,17:52:39.750,1641.25,1641.5,46,59
ESU13,09/01/2013,17:52:39.811,1641.25,1641.5,42,59
ESU13,09/01/2013,17:52:39.811,1641.25,1641.5,46,59
ESU13,09/01/2013,17:52:39.811,1641.25,1641.5,42,59
ESU13,09/01/2013,17:52:39.811,1641.25,1641.5,46,59
ESU13,09/01/2013,17:52:39.811,1641.25,1641.5,42,59
ESU13,09/01/2013,17:52:39.811,1641.25,1641.5,46,59
ESU13,09/01/2013,17:52:40.797,1641.25,1641.5,42,59
ESU13,09/01/2013,17:52:40.797,1641.25,1641.5,46,59
ESU13,09/01/2013,17:52:41.027,1641.25,1641.5,42,59
ESU13,09/01/2013,17:52:41.027,1641.25,1641.5,46,59
ESU13,09/01/2013,17:52:41.104,1641.25,1641.5,42,59
ESU13,09/01/2013,17:52:41.104,1641.25,1641.5,46,59
ESU13,09/01/2013,17:52:41.185,1641.25,1641.5,42,59
ESU13,09/01/2013,17:52:41.185,1641.25,1641.5,46,59
ESU13,09/01/2013,17:52:41.243,1641.25,1641.5,42,59
ESU13,09/01/2013,17:52:41.243,1641.25,1641.5,46,59
ESU13,09/01/2013,17:52:41.399,1641.25,1641.5,42,59
ESU13,09/01/2013,17:52:41.399,1641.25,1641.5,46,59
ESU13,09/01/2013,17:52:41.399,1641.25,1641.5,42,59
